pubdate,source,title,link
2026-06-22-21-33-02 +0000,nyt,"Federal Citizenship Data Tool Cannot Be Used to Screen Voters, Judge Rules",https://www.nytimes.com/2026/06/22/us/politics/federal-citizenship-database-voting.html
2026-06-22-21-33-00 +0000,wsj,U.S. Allows Iran to Sell Oil in Dollars for First Time in Decades,https://www.wsj.com/world/middle-east/vance-says-iran-agreed-to-allow-nuclear-inspectors-back-in-209db17c
2026-06-22-21-31-10 +0000,nyt,Keir Starmer Resigns as UK Prime Minister,https://www.nytimes.com/2026/06/22/world/europe/keir-starmer-andy-burnham-prime-minister-britain.html
2026-06-22-21-31-00 +0000,wsj,Domino’s Pizza Picks Insider as New CEO,https://www.wsj.com/us-news/dominos-pizza-picks-insider-as-new-ceo-5f445aaf
2026-06-22-21-30-54 +0000,nypost,Florida church worker arrested for allegedly recording girls in bathroom with hidden camera,https://nypost.com/2026/06/22/us-news/florida-man-arrested-for-allegedly-recording-girls-in-church-bathroom-with-hidden-camera/
2026-06-22-21-30-36 +0000,cbc,Olivia Rodrigo announces all-women Daisy Chain Fields festival,https://www.cbc.ca/news/entertainment/olivia-rodrigo-music-festival-announcement-daisy-chain-fields-9.7244897?cmp=rss
2026-06-22-21-28-07 +0000,nyt,"Ramiro Valdés Menéndez, Architect of Cuba’s Surveillance State, Dies at 94",https://www.nytimes.com/2026/06/22/world/americas/ramiro-valdes-menendez-dead.html
2026-06-22-21-27-42 +0000,nyt,"Mideast Live Updates: U.S. Eases Sanctions on Iranian Oil, but Progress on Nuclear Issues Is Muddy",https://www.nytimes.com/live/2026/06/22/world/iran-us-trump-lebanon
2026-06-22-21-25-59 +0000,nypost,Soho’s beloved Lure Fishbar saved after new sublease deal with Prada,https://nypost.com/2026/06/22/business/sohos-beloved-lure-fishbar-saved-after-new-sublease-deal-with-prada/
2026-06-22-21-25-14 +0000,startribune,"Intoxication by husband of KARE’s Julie Nelson suspected in Wisconsin boat crash, officials say",https://www.startribune.com/intoxication-by-husband-of-kares-julie-nelson-suspected-in-wisconsin-boat-crash-officials-say/601860240
2026-06-22-21-22-50 +0000,bbc,Do people have faith in prime ministers?,https://www.bbc.com/news/videos/ce953pny2pzo?at_medium=RSS&at_campaign=rss
2026-06-22-21-19-40 +0000,nypost,Coast Guard helicopter crash on Alaska training flight leaves four crew members injured,https://nypost.com/2026/06/22/us-news/coast-guard-helicopter-crash-on-alaska-training-flight-leaves-four-crew-members-injured/
2026-06-22-21-18-00 +0000,wsj,Opinion | China’s Ambitious AI Blueprint,https://www.wsj.com/opinion/chinas-ambitious-ai-blueprint-bba89ca2
2026-06-22-21-17-00 +0000,wsj,Opinion | Scenes From an Ordination,https://www.wsj.com/opinion/scenes-from-an-ordination-52ed1524
2026-06-22-21-12-55 +0000,nypost,California brings in major change to grocery stores that’ll impact the way everyone shops,https://nypost.com/2026/06/22/business/how-californias-ban-on-sell-by-dates-will-impact-grocery-shopping/
2026-06-22-21-12-54 +0000,nypost,Sacramento cops deploy incredible new tactic to disarm violent maniac using a drone,https://nypost.com/2026/06/22/us-news/sacramento-cops-deploy-incredible-new-tactic-to-disarm-violent-maniac-using-a-drone/
2026-06-22-21-12-00 +0000,wsj,Domino’s Picks Veteran Executive to Steer It Through Tough Patch for Pizza,https://www.wsj.com/business/retail/dominos-picks-veteran-executive-to-steer-it-through-tough-patch-for-pizza-f14f8dae?mod=pls_whats_news_us_business_f
2026-06-22-21-11-38 +0000,bbc,Analysis: Everything points to Burnham becoming PM within weeks,https://www.bbc.com/news/articles/c20y1zvg50lo?at_medium=RSS&at_campaign=rss
