pubdate,source,title,link
2025-09-23-02-07-07 +0000,nypost,Copenhagen Airport suspends flights due to large drone sightings,https://nypost.com/2025/09/22/world-news/copenhagen-airport-suspends-flights-due-to-large-drone-sightings/
2025-09-23-02-06-09 +0000,bbc,Copenhagen Airport reopens after drone sightings as origins still unclear,https://www.bbc.com/news/articles/cn4lj1yvgvgo?at_medium=RSS&at_campaign=rss
2025-09-23-02-03-25 +0000,nyt,‘I Hate My Opponent’: Trump’s Remarks at Kirk Memorial Distill His Politics,https://www.nytimes.com/2025/09/22/us/politics/trump-kirk-memorial-hate.html
2025-09-23-02-00-38 +0000,bbc,Trump urges pregnant women to avoid Tylenol over unproven autism link,https://www.bbc.com/news/articles/cx20d4lr67lo?at_medium=RSS&at_campaign=rss
2025-09-23-01-55-09 +0000,nypost,Republicans and NJ gov. candidate Jack Ciattarelli hammer Mikie Sherrill over asset gains while in Congress: ’She’s tripled her net worth’,https://nypost.com/2025/09/22/us-news/republicans-and-jack-ciattarelli-hammer-mikie-sherrill-over-asset-gains-while-in-congress-shes-tripled-her-net-worth/
2025-09-23-01-50-01 +0000,startribune,Students honor Charlie Kirk at Turning Point’s first college event since Kirk’s death,https://www.startribune.com/students-honor-charlie-kirk-at-turning-points-first-college-event-since-kirks-death/601477370
2025-09-23-01-35-22 +0000,nypost,Ford to move world headquarters for first time in nearly 70 years,https://nypost.com/2025/09/22/business/ford-to-move-world-headquarters-for-first-time-in-nearly-70-years/
2025-09-23-01-33-27 +0000,bbc,'Why does China prefer war?' The K-drama line that infuriated the Chinese internet,https://www.bbc.com/news/articles/c3vznlzwrw3o?at_medium=RSS&at_campaign=rss
2025-09-23-01-30-06 +0000,startribune,Analysis: Is the Vikings’ quarterback job Carson Wentz’s to lose?,https://www.startribune.com/minnesota-vikings-carson-wentz-jj-mccarthy-starting-quarterback/601478401
2025-09-23-01-30-02 +0000,nyt,Behind Charlie Kirk’s Spiritual Journey That Fused Christianity and Politics,https://www.nytimes.com/2025/09/22/us/charlie-kirk-christian-faith-politics.html
2025-09-23-01-27-52 +0000,nypost,"Bill Maher, anti-Trump director Rob Reiner clash over whether right and left should still talk with each other",https://nypost.com/2025/09/22/us-news/bill-maher-anti-trump-director-rob-reiner-clash-over-whether-right-and-left-should-still-talk-with-each-other/
2025-09-23-01-27-51 +0000,nyt,Trump Issues Warning Based on Unproven Link Between Tylenol and Autism,https://www.nytimes.com/2025/09/22/health/kennedy-autism-tylenol-trump.html
2025-09-23-01-26-27 +0000,bbc,France formally recognises Palestinian state,https://www.bbc.com/news/articles/cd9ykqw22zlo?at_medium=RSS&at_campaign=rss
2025-09-23-01-25-52 +0000,wapo,"France defies Trump, recognizes Palestinian statehood despite U.S. pressure",https://www.washingtonpost.com/national-security/2025/09/22/rubio-france-palestine-statehood-un/
2025-09-23-01-22-40 +0000,nyt,"For Trump, Who Has ‘Strong Feelings’ About Autism, the Issue Is Personal",https://www.nytimes.com/2025/09/22/us/politics/autism-vaccines-trump-personal.html
2025-09-23-01-11-00 +0000,wsj,Kimmel’s Late-Night Show to Return to ABC Tuesday,https://www.wsj.com/business/media/kimmels-late-night-show-will-return-to-air-tuesday-7450ea40?mod=pls_whats_news_us_business_f
2025-09-23-01-06-57 +0000,nyt,Trump Signs Order Targeting Antifa Movement,https://www.nytimes.com/2025/09/22/us/politics/trump-antifa-order-terrorism.html
2025-09-23-01-02-56 +0000,nyt,N.C. Senate Republicans Pass Sweeping Crime Bill After Stabbing,https://www.nytimes.com/2025/09/22/us/north-carolina-republicans-crime-bill-train-stabbing.html
2025-09-23-01-00-00 +0000,wsj,"The worker visas that President Trump says now require $100,000 application fees fill a tiny portion of the U.S. workforce but include jobs at some of the biggest tech companies",https://www.wsj.com/economy/jobs/h1b-visas-workers-charts-cb81493c
2025-09-23-01-00-00 +0000,wsj,President Trump’s demand that Attorney General Pam Bondi prosecute his adversaries has alarmed current and former DOJ officials who say it threatens the department’s credibility,https://www.wsj.com/politics/policy/trumps-pressure-campaign-strains-justice-department-614d2151
2025-09-23-01-00-00 +0000,wsj,"Who Uses H-1B Visas the Most, in Charts",https://www.wsj.com/economy/jobs/h1b-visas-workers-charts-cb81493c?mod=pls_whats_news_us_business_f
2025-09-23-01-00-00 +0000,wsj,The Catholic Church Has a Manpower Problem: Fewer Priests Every Year,https://www.wsj.com/world/catholic-church-problem-priest-numbers-42b6140b
