pubdate,source,title,link
2025-09-09-18-49-04 +0000,nypost,Ferrari evokes spirit of 1980s with new 849 Testarossa hybrid,https://nypost.com/2025/09/09/business/ferrari-evokes-spirit-of-1980s-with-new-849-testarossa-hybrid/
2025-09-09-18-48-18 +0000,nyt,Live Updates: Nepali Troops Move to Restore Order as Death Toll Rises to 22,https://www.nytimes.com/live/2025/09/09/world/nepal-protests
2025-09-09-18-48-17 +0000,nyt,Nepal’s Prime Minister Resigns as Protesters Set Fire to Leaders’ Houses,https://www.nytimes.com/live/2025/09/09/world/nepal-protests/nepal-protests-pm-resigns
2025-09-09-18-47-22 +0000,wapo,Israel Defense Forces chief of staff Eyal Zamir had warned on Aug. 31 that Israel could...,https://www.washingtonpost.com
2025-09-09-18-47-22 +0000,wapo,"Live updates: Israeli strike targeting Hamas leaders in Qatar ‘does not advance Israel or America’s goals,’ White House says",https://www.washingtonpost.com/world/2025/09/09/qatar-doha-explosion-israel-hamas/
2025-09-09-18-44-07 +0000,bbc,What do we know about Israeli strike on Hamas in Qatar?,https://www.bbc.com/news/articles/cq5jl77ygv4o?at_medium=RSS&at_campaign=rss
2025-09-09-18-43-00 +0000,wsj,"The Trump administration on Tuesday released its “Make America Healthy Again” strategy aimed at improving children’s health through proposed changes around food, medicine and vaccines",https://www.wsj.com/politics/policy/takeaways-from-the-trump-administrations-make-america-healthy-again-strategy-f1d9338b
2025-09-09-18-42-14 +0000,nyt,Hamas Fighters Claim Responsibility for Bus Stop Shooting in Jerusalem,https://www.nytimes.com/2025/09/09/world/middleeast/hamas-responsibility-jerusalem-bus-shooting.html
2025-09-09-18-41-54 +0000,nypost,Ukrainian refugee Iryna Zarutska’s look of horror after she was fatally stabbed on train — as her final moments are revealed,https://nypost.com/2025/09/09/us-news/ukrainian-refugee-iryna-zarutskas-look-of-horror-after-she-was-fatally-stabbed-on-train-as-her-final-moments-are-revealed/
2025-09-09-18-41-38 +0000,nyt,"US Poverty Rate Was Stable in 2024, as Household Income Rose Slightly",https://www.nytimes.com/2025/09/09/business/economy/us-poverty-rate-2024.html
2025-09-09-18-41-08 +0000,startribune,Live: Downtown Minneapolis abuzz with Target and other workers called back to the office,https://www.startribune.com/target-downtown-minneapolis-office/601470398
2025-09-09-18-36-18 +0000,bbc,Macron names ally Sébastien Lecornu as new French PM,https://www.bbc.com/news/articles/crmenp1k0mjo?at_medium=RSS&at_campaign=rss
2025-09-09-18-34-15 +0000,nyt,Macron Picks Sébastien Lecornu as France’s Next Prime Minister,https://www.nytimes.com/2025/09/09/world/europe/france-macron-prime-minister-lecornu.html
2025-09-09-18-33-49 +0000,bbc,Pressure mounts on Bolsonaro as first of five judges finds him guilty,https://www.bbc.com/news/articles/ceq2lv20rp4o?at_medium=RSS&at_campaign=rss
2025-09-09-18-33-16 +0000,startribune,"Man threatened to kill judge in rambling manifesto that also targeted children, federal charges say",https://www.startribune.com/charge-man-threatened-to-kill-minnesota-federal-judge-in-rambling-manifesto-also-targeting-children/601470817
2025-09-09-18-33-15 +0000,cbc,"Ethiopia's new mega-dam promises power, but sparks unease downstream",https://www.cbc.ca/news/world/ethiopian-dam-1.7629171?cmp=rss
2025-09-09-18-29-00 +0000,nyt,Israel Targeted Hamas Leadership in Qatar Strike,https://www.nytimes.com/2025/09/09/world/middleeast/israel-hamas-doha-qatar-strike.html
2025-09-09-18-28-45 +0000,nypost,French President Emmanuel Macron names loyalist Sebastien Lecornu as new prime minister — a day after government collapse,https://nypost.com/2025/09/09/world-news/french-president-emmanuel-macron-names-loyalist-sebastien-lecornu-as-new-prime-minister/
2025-09-09-18-28-00 +0000,wsj,Opinion | Prof. Yoo Errs on Trump’s ‘Emergency’ Tariffs,https://www.wsj.com/opinion/prof-yoo-errs-on-trumps-emergency-tariffs-major-questions-doctrine-630344e0
2025-09-09-18-28-00 +0000,wsj,"Opinion | Time to Break the Senate Logjam, Sen. Thune",https://www.wsj.com/opinion/time-to-break-the-senate-logjam-sen-thune-confirmations-rule-changes-2ac8770b
2025-09-09-18-27-22 +0000,wapo,Trump Fed choice won’t pledge to resign if term extends past January,https://www.washingtonpost.com/business/2025/09/09/trump-miran-fed-white-house/
2025-09-09-18-24-54 +0000,nyt,The Starbucks Turnaround That Has Baristas and Customers Steamed,https://www.nytimes.com/2025/09/09/business/starbucks-turnaround-brian-niccol.html
2025-09-09-18-22-26 +0000,nypost,"Apple reveals next generation of iPhone 17s, including super-thin ‘iPhone Air’ at keynote event",https://nypost.com/2025/09/09/business/apple-reveals-new-super-thin-iphone-air-at-the-tech-giants-keynote-event/
2025-09-09-18-17-37 +0000,nyt,"At IAA Mobility Car Show in Munich, the German Automakers Feel Optimistic",https://www.nytimes.com/2025/09/09/world/europe/germany-cars-china-evs-munich-auto-show.html
2025-09-09-18-16-48 +0000,nyt,"How We Obtained 10,000 Police Disciplinary Records",https://www.nytimes.com/2025/09/09/us/new-york-state-police-records.html
2025-09-09-18-13-20 +0000,nyt,Gabbard Retracted Intelligence Report on Venezuela,https://www.nytimes.com/2025/09/09/us/politics/gabbard-intelligence-report-venezuela.html
2025-09-09-18-08-42 +0000,bbc,What's in the book of birthday messages to Epstein,https://www.bbc.com/news/articles/cr5q68j2169o?at_medium=RSS&at_campaign=rss
2025-09-09-18-05-00 +0000,startribune,Five things to know about Vikings quarterback J.J. McCarthy,https://www.startribune.com/five-things-know-jj-mccarthy-vikings-qb/601470822
2025-09-09-18-04-07 +0000,nyt,Macron Has No Good Options After Repeat Collapse of French Government,https://www.nytimes.com/2025/09/09/world/europe/macron-options-analysis.html
2025-09-09-18-03-30 +0000,nyt,U.S. Wildfire Fighters to Mask Up After Decades-Long Ban on Smoke Protections,https://www.nytimes.com/2025/09/09/us/wildfires-masks-firefighters.html
2025-09-09-18-02-15 +0000,nypost,"RFK Jr. MAHA report calls for researching screen time ‘addiction,’ cracking down on vapes, overhauling baby formulas",https://nypost.com/2025/09/09/us-news/rfk-jr-report-calls-for-researching-screen-time-addiction-in-kids-beefing-up-vape-enforcement-making-new-baby-formulas/
2025-09-09-18-01-31 +0000,nyt,Missouri House Approves Map That Boosts Republicans,https://www.nytimes.com/2025/09/09/us/missouri-congressional-redistricting-kansas-city.html
