score,pubdate,source,title,link
64,2026-09-12-19-39-25 +0000,nypost,Trump says he would ‘love’ to see a united Ireland — just days after new UK PM said it was off the table,https://nypost.com/2026/09/12/us-news/trump-says-ireland-unification-is-going-to-happen-eventually/
54,2026-09-13-02-00-00 +0000,wsj,"Trump insulted Texas Attorney General Ken Paxton at the GOP convention this past week despite endorsing him, as concerns mount about his Senate race",https://www.wsj.com/politics/elections/republicans-growing-ken-paxton-anxiety-he-may-not-be-the-best-looking-guy-e6500b33?mod=rss_socialpoliticsfeed
54,2026-09-12-12-19-58 +0000,nypost,"Trump claims Iran-backed Houthis don’t want to fight with US — as terror group seizes entrance to Red Sea, tightens grip in region",https://nypost.com/2026/09/12/us-news/trump-optimistic-about-wrapping-up-iran-war-claims-things-will-turn-out-fine-and-dandy-during-meeting-with-ireland-pm/
47,2026-09-12-13-56-20 +0000,bbc,A united Ireland would be 'fantastic' says Trump during Irish visit,https://www.bbc.co.uk/news/articles/cy0zvx15rywo?at_medium=RSS&at_campaign=rss
44,2026-09-12-16-02-54 +0000,chitri,President Donald Trump touches a nerve while in Ireland by saying reunification would be ‘fantastic’,https://www.chicagotribune.com/2026/09/12/donald-trump-ireland-reunification/
44,2026-09-12-15-44-15 +0000,wapo,"As Iran proxies activate in Yemen and Iraq, Trump’s Mideast morass deepens",https://www.washingtonpost.com/world/2026/09/12/with-no-clear-path-out-us-war-iran-messy-mideast-gets-messier/
41,2026-09-12-21-12-14 +0000,wapo,Federal judge rules Trump plan to cut FEMA by 50 percent was unlawful,https://www.washingtonpost.com/nation/2026/09/12/federal-judge-rules-trump-plan-cut-fema-by-50-percent-was-illegal/
40,2026-09-13-09-02-53 +0000,nyt,How Iran’s Hard-liners Blew Up the Peace Deal with Trump,https://www.nytimes.com/2026/09/13/world/middleeast/iran-hard-liners-sabotaged-peace-deal.html
39,2026-09-12-22-46-12 +0000,nyt,"Trump Says Irish Unification Would Be ‘Fantastic,’ Breaking With Precedent",https://www.nytimes.com/2026/09/12/world/europe/trump-ireland-unification-remarks.html
38,2026-09-12-15-24-25 +0000,nypost,Trump says Don Jr. has become ‘different human being’ since marrying Bettina: ‘A good sign’,https://nypost.com/2026/09/12/world-news/trump-says-don-jr-has-calmed-down-since-wedding-bettina/
37,2026-09-12-21-25-28 +0000,bbc,Trump's comments on a united Ireland may have targeted audience across the Atlantic,https://www.bbc.co.uk/news/articles/cwyzppd1d5lo?at_medium=RSS&at_campaign=rss
37,2026-09-12-16-02-00 +0000,wsj,"Trump Calls for George Washington Statue, Exhibit at Smithsonian",https://www.wsj.com/us-news/trump-calls-for-george-washington-statue-exhibit-at-smithsonian-6c184973?mod=rss_usnews
37,2026-09-12-16-40-34 +0000,cbc,Trump's call for united Ireland draws swift rejection from pro-British unionists,https://www.cbc.ca/news/world/trump-united-ireland-9.7341803?cmp=rss
37,2026-09-12-18-42-25 +0000,nypost,Attack that closed key Saudi pipeline blamed on Iran-backed militias in Iraq,https://nypost.com/2026/09/12/world-news/attack-that-closed-key-saudi-pipeline-is-blamed-on-iran-backed-militias-in-iraq/
36,2026-09-12-16-02-00 +0000,wsj,"President Trump wants more George Washington at the Smithsonian Institution, and less oppression talk",https://www.wsj.com/us-news/trump-calls-for-george-washington-statue-exhibit-at-smithsonian-6c184973?mod=rss_socialpoliticsfeed
35,2026-09-12-12-15-50 +0000,bbc,Saudi Arabia shuts key oil pipeline after drone attack launched from Iraq,https://www.bbc.co.uk/news/articles/c62m933465eo?at_medium=RSS&at_campaign=rss
35,2026-09-12-20-25-52 +0000,wapo,"Trump endorses Irish reunification, breaking with decades of U.S. policy",https://www.washingtonpost.com/world/2026/09/12/trump-dublin-says-he-would-love-see-irish-reunification/
35,2026-09-12-14-33-39 +0000,nyt,"In Doonbeg, Trump’s Irish Open Visit Prompts Protests and Praise",https://www.nytimes.com/2026/09/12/world/europe/trump-irish-open-ireland-doonbeg.html
34,2026-09-12-16-43-13 +0000,nypost,Houthi advance in Yemen puts US in a new bind as Iran war enters seventh month,https://nypost.com/2026/09/12/world-news/houthi-advance-in-yemen-puts-us-in-a-new-bind/
