score,pubdate,source,title,link
111,2026-02-12-22-03-00 +0000,wsj,"Border czar Tom Homan said the Trump administration is ending the immigration crackdown in Minnesota, an enforcement surge that resulted in the shooting deaths of two American citizens",https://www.wsj.com/politics/policy/tom-homan-minneapolis-operation-metro-surge-0e40d625
98,2026-02-13-12-00-00 +0000,wsj,Republican Sen. Rand Paul joined Democrats in grilling top DHS officials about the department’s handling of President Trump’s immigration agenda. Read more in today’s WSJ Politics Newsletter:,https://www.wsj.com/politics/gop-sen-rand-paul-lends-credence-to-democrats-dhs-outrage-8600a091
85,2026-02-13-10-00-16 +0000,wapo,"Services cut. Staff laid off. New Trump cuts hit schools in 11 states, D.C.",https://www.washingtonpost.com/education/2026/02/13/trump-cuts-community-schools/
81,2026-02-13-01-44-10 +0000,latimes,Judge blocks Trump administration move to cut $600 million in HIV funding from states,https://www.latimes.com/politics/story/2026-02-12/judge-blocks-trump-administration-move-to-cut-600-million-in-hiv-funding-from-states
77,2026-02-12-19-47-08 +0000,bbc,"Minnesota immigration enforcement surge is ending, Trump border tsar says",https://www.bbc.com/news/articles/c2lr9w29zwyo?at_medium=RSS&at_campaign=rss
77,2026-02-13-02-17-00 +0000,nypost,Minnesota Gov. Tim Walz slammed over proposed $10M ‘relief package’ for businesses impacted by Trump’s immigration crackdown,https://nypost.com/2026/02/12/us-news/minnesota-gov-tim-walz-slammed-over-proposed-10m-relief-package-for-businesses-impacted-by-trumps-immigration-crackdown/
74,2026-02-12-19-53-07 +0000,nyt,Judge Says Trump Administration Must Help Return Venezuelans Deported to El Salvador,https://www.nytimes.com/2026/02/12/us/politics/venezuela-immigrants-el-salvador-return-ruling.html
73,2026-02-13-01-24-00 +0000,nyt,Federal Judge Blocks Trump Plan to Cut $600 Million in Health Funds,https://www.nytimes.com/2026/02/12/us/politics/trump-health-funding-cuts-ruling.html
72,2026-02-12-23-36-00 +0000,wsj,"Chris Klomp, the head of Medicare and a former healthcare executive, will take on a new role as Health Secretary Robert F. Kennedy Jr.’s No. 2 in a HHS shake-up ahead of the midterms",https://www.wsj.com/politics/policy/white-house-pushes-shake-up-at-hhs-ahead-of-midterms-6ad882a5
72,2026-02-12-23-20-39 +0000,nypost,"NY pols defy Trump, plant new Pride flag at Stonewall monument after feds pulled it: ‘Slap in the face’",https://nypost.com/2026/02/12/us-news/ny-pols-defy-trump-plant-new-pride-flag-at-stonewall-slap-in-the-face/
71,2026-02-12-17-45-35 +0000,nyt,Minnesota leaders praise residents for standing up to ‘bullies’ during Trump crackdown.,https://www.nytimes.com/live/2026/02/12/us/trump-news/minnesota-leaders-praise-residents-for-standing-up-to-bullies-during-trump-crackdown
71,2026-02-13-09-45-18 +0000,bbc,Trump revokes key climate ruling which he says has made cars pricier,https://www.bbc.com/news/articles/cn0zdd7yl4vo?at_medium=RSS&at_campaign=rss
67,2026-02-13-00-07-52 +0000,nyt,5 Takeaways After Trump’s Immigration Crackdown in Minnesota,https://www.nytimes.com/2026/02/12/us/minnesota-trump-crackdown-immigration-takeaways.html
66,2026-02-12-23-16-31 +0000,nypost,Here’s the real reason Goldman CEO David Solomon is sticking by his top lawyer in Jeffrey Epstein mess,https://nypost.com/2026/02/12/business/heres-the-real-reason-goldman-ceo-david-solomon-is-sticking-by-his-top-lawyer-in-jeffrey-epstein-mess/
66,2026-02-12-21-42-00 +0000,wsj,"The Department of Homeland Security is facing a shutdown after Senate Democrats voted to block its funding, saying talks with the GOP to add limits on immigration enforcement hadn’t advanced enough",https://www.wsj.com/politics/policy/dhs-funding-bill-blocked-ea224391
66,2026-02-13-13-03-00 +0000,wsj,The Justice Department released what it says is its final trove of files related to the late Jeffrey Epstein. Here are some takeaways on what we know so far.,https://www.wsj.com/us-news/law/what-we-know-so-far-about-the-latest-release-of-epstein-files-260dafba
65,2026-02-12-19-38-31 +0000,nypost,Trump teases ‘very traumatic’ Iran strike if deal isn’t struck ‘over the next month’,https://nypost.com/2026/02/12/us-news/trump-says-iran-faces-very-traumatic-moment-if-no-deal-is-struck-over-the-next-month/
65,2026-02-12-18-56-48 +0000,nypost,"Trump, Zeldin roll back Obama-era climate change rule — cite savings of more than $3,800 per American",https://nypost.com/2026/02/12/us-news/trump-lee-zeldin-announce-largest-deregulatory-action-in-american-history/
64,2026-02-12-22-46-15 +0000,bbc,US antitrust chief resigns amid tensions with Trump officials,https://www.bbc.com/news/articles/cnv6j9vrn06o?at_medium=RSS&at_campaign=rss
63,2026-02-13-16-21-18 +0000,nypost,"US consumers, businesses bore about 90% of Trump’s tariffs, NY Fed study finds",https://nypost.com/2026/02/13/business/us-consumers-businesses-bore-about-90-of-trumps-tariffs-ny-fed-study-finds/
63,2026-02-13-04-53-46 +0000,nyt,"States Say No Thanks to Trump Tax Cuts, Drawing Republican Fire",https://www.nytimes.com/2026/02/12/business/states-taxes.html
62,2026-02-13-11-00-00 +0000,latimes,"Trump immigration sweeps upended L.A.'s economy, with some businesses losing big",https://www.latimes.com/california/story/2026-02-13/dhs-sweeps-county-businesses-report-losses
62,2026-02-12-18-59-17 +0000,nyt,"Laid-Off Battery Plant Workers Pin Blame on Ford, not Trump, for Lost Jobs",https://www.nytimes.com/2026/02/12/business/energy-environment/ford-trump-electric-vehicles-kentucky.html
62,2026-02-13-16-18-00 +0000,wsj,"What a shutdown would mean for the Department of Homeland Security, which includes not only border agents but also airport security officers and emergency management functions",https://www.wsj.com/politics/policy/homeland-security-government-shutdown-e6ee00c5
61,2026-02-12-20-27-57 +0000,nyt,Europe Worries Trump Poses Threat to Its Financial and Tech Sovereignty,https://www.nytimes.com/2026/02/12/business/economy/trump-europe-sovereignty.html
61,2026-02-13-11-03-00 +0000,latimes,"Contributor: Nation's challenge after Trump will be to seek justice, not retribution",https://www.latimes.com/opinion/story/2026-02-13/trump-successor-prosecutions-retribution-accountability
61,2026-02-13-16-10-02 +0000,nypost,CEO David Solomon defends outgoing Goldman Sachs lawyer  Kathryn Ruemmler after Jeffrey Epstein uproar,https://nypost.com/2026/02/13/business/david-solomon-defends-goldman-sachs-lawyer-kathryn-ruemmler-after-jeffrey-epstein-uproar/
60,2026-02-13-01-07-59 +0000,bbc,"Costs from Trump's tariffs paid mainly by US firms and consumers, NY Fed says",https://www.bbc.com/news/articles/c78x9256pn7o?at_medium=RSS&at_campaign=rss
60,2026-02-13-11-12-41 +0000,nyt,"Europe’s Leaders Gather At Munich Summit, Reeling From Trump’s Criticism",https://www.nytimes.com/2026/02/12/world/europe/munich-conference-europe-trump-vance-trust-rubio.html
60,2026-02-13-16-27-56 +0000,wapo,U.S. orders second aircraft carrier to Middle East as Trump pressures Iran,https://www.washingtonpost.com/national-security/2026/02/13/trump-iran-aircraft-carrier-gerald-ford/
59,2026-02-13-01-54-49 +0000,nypost,Top Goldman Sachs lawyer Kathy Ruemmler shocks execs with abrupt resignation after ‘xoxo’ emails with Epstein surface,https://nypost.com/2026/02/12/business/top-goldman-sachs-lawyer-kathy-ruemmler-to-resign-over-epstein-links/
59,2026-02-12-18-39-06 +0000,latimes,"Rejecting science, Trump reverses conclusion that climate change is harming Americans",https://www.latimes.com/environment/story/2026-02-12/rejecting-science-trump-reverses-conclusion-that-climate-change-is-harming-americans
59,2026-02-13-11-00-00 +0000,nypost,Business groups urge Trump to double down on ‘muscular antitrust policy’ to bring down prices,https://nypost.com/2026/02/13/business/business-groups-urge-trump-to-double-down-on-muscular-antitrust-policy-to-bring-down-prices/
58,2026-02-12-18-31-25 +0000,nypost,Russia to ship oil to Cuba in defiance of Trump tariff threat,https://nypost.com/2026/02/12/us-news/russia-to-ship-oil-to-cuba-in-defiance-of-trump-tariff-threat/
58,2026-02-13-14-20-24 +0000,nypost,Trump weighs steel and aluminum tariff rollback as midterm elections loom: report,https://nypost.com/2026/02/13/business/trump-weighs-steel-and-aluminum-tariff-rollback-as-midterm-elections-loom-report/
58,2026-02-12-21-16-25 +0000,nyt,Trump’s Actions Test the Fragile World of Air Travel,https://www.nytimes.com/2026/02/12/business/air-travel-trump-el-paso.html
58,2026-02-12-18-09-35 +0000,nypost,"Goldman Sachs’ top lawyer signed ‘xoxo’ on emails with Jeffrey Epstein, who then joked about his penis",https://nypost.com/2026/02/12/business/goldman-sachs-top-lawyer-exchanged-xoxo-emails-with-jeffrey-epstein/
57,2026-02-13-13-04-33 +0000,nypost,"Trans shooter Jesse Van Rootselaar — who killed mom, stepbrother — shot up school looking to ‘finish off’ family: witness",https://nypost.com/2026/02/13/world-news/jesse-van-rootselaar-did-shooting-at-school-to-kill-rest-of-family-witness/
56,2026-02-13-15-03-22 +0000,nyt,Trump’s Minnesota Retreat Points to the Power of Public Anger,https://www.nytimes.com/2026/02/13/us/politics/trump-minneapolis-ice-republicans.html
56,2026-02-13-14-08-22 +0000,nyt,German Officials Needle Trump at Munich Security Conference,https://www.nytimes.com/2026/02/13/world/europe/germany-merz-trump-munich.html
54,2026-02-13-15-51-09 +0000,wapo,Transfer of ISIS suspects concludes as Trump pursues Syria exit,https://www.washingtonpost.com/national-security/2026/02/13/trump-syria-isis-iraq/
54,2026-02-13-04-03-00 +0000,wsj,Goldman Sachs’s Top Lawyer to Step Down Following Latest Epstein Documents,https://www.wsj.com/finance/goldman-sachss-top-lawyer-to-step-down-following-latest-epstein-documents-b2c895cf?mod=pls_whats_news_us_business_f
54,2026-02-12-23-12-49 +0000,bbc,Trump takes victory lap after biggest climate rollback yet,https://www.bbc.com/news/articles/cvg8xjm8932o?at_medium=RSS&at_campaign=rss
54,2026-02-13-05-01-54 +0000,nyt,How Europe Woke Up to Trump,https://www.nytimes.com/2026/02/12/world/europe-trump-munich-security-canada-minnesota.html
53,2026-02-13-14-17-00 +0000,wsj,Opinion | Who Pays for Trump’s Tariffs? Americans Do,https://www.wsj.com/opinion/who-pays-for-trumps-tariffs-americans-do-0ecd4633?mod=pls_whats_news_us_business_f
52,2026-02-13-09-24-45 +0000,nypost,Arizona Sheriff Chris Nanos fires back at claims he’s blocking FBI from key evidence in Nancy Guthrie case,https://nypost.com/2026/02/13/us-news/arizona-sheriff-chris-nanos-fires-back-at-claims-hes-blocking-fbi-from-key-evidence-in-nancy-guthrie-case/
51,2026-02-13-05-07-53 +0000,nyt,"Trump Pardons Klecko, Jamal Lewis and Other Former N.F.L. Players",https://www.nytimes.com/2026/02/12/us/politics/trump-nfl-pardons-klecko-jamal-lewis.html
49,2026-02-12-23-33-00 +0000,wsj,"When Customs and Border Protection fired a laser thinking it was aiming at cartel drones, leading the FAA to close the airspace over El Paso—and causing an uproar in Washington",https://www.wsj.com/politics/national-security/a-laser-weapon-targeted-suspected-drones-it-hit-party-balloons-instead-fce8495f
49,2026-02-13-15-28-00 +0000,wsj,Dubai CEO Named in Epstein Files Resigns From DP World,https://www.wsj.com/business/dubai-businessman-in-epstein-files-resigns-from-dp-world-2c4eb343?mod=pls_whats_news_us_business_f
49,2026-02-13-11-57-18 +0000,wapo,"FBI gives new details on suspect in Nancy Guthrie case, doubles reward to $100K",https://www.washingtonpost.com/nation/2026/02/12/nancy-guthrie-suspect-backpack-video/
49,2026-02-13-15-26-18 +0000,nypost,"Gavin Newsom preens for the cameras, unleashes on Trump on second Euro trip in weeks",https://nypost.com/2026/02/13/us-news/gavin-newsom-arrives-in-germany-ahead-of-munich-security-conference/
48,2026-02-12-22-45-00 +0000,wsj,Opinion | Trump’s Climate Liberation Act,https://www.wsj.com/opinion/trump-epa-repeals-endangerment-finding-obama-climate-greenhouse-gases-be018c81
48,2026-02-13-15-51-49 +0000,nypost,"RFK Jr. exposes California hotel as fake nursing office, fraud claims ramp up: ‘Just collecting money’",https://nypost.com/2026/02/13/us-news/rfk-jr-reveals-california-hotel-housed-fake-medical-offices-as-white-house-fraud-claims-mount-theyre-just-collecting-money/
47,2026-02-13-11-23-20 +0000,cbc,"FBI releases suspect description, new details in Nancy Guthrie disappearance",https://www.cbc.ca/news/world/us-ariz-guthrie-investigation-9.7088060?cmp=rss
47,2026-02-12-18-34-43 +0000,bbc,Canada mass shooting suspect had police visits over mental health struggles,https://www.bbc.com/news/articles/clyz2x4yzqgo?at_medium=RSS&at_campaign=rss
47,2026-02-13-13-11-56 +0000,nyt,"More Epstein Fallout for Goldman Sachs, DP World and Beyond",https://www.nytimes.com/2026/02/13/business/dealbook/epstein-ruemmler-goldman-sachs.html
47,2026-02-12-19-35-05 +0000,nyt,Tumbler Ridge Shooting: What We Know About the Deadly Mass Shooting in Canada,https://www.nytimes.com/2026/02/11/world/americas/canada-tumbler-ridge-shooting.html
46,2026-02-13-01-39-02 +0000,startribune,DOJ moves to drop charges against men arrested after ICE shooting in north Minneapolis,https://www.startribune.com/doj-moves-to-drop-charges-against-men-arrested-after-north-minneapolis-ice-shooting/601581378
44,2026-02-13-10-02-51 +0000,nyt,Trump Wants Smithsonian to Create a Different Official Portrait,https://www.nytimes.com/2026/02/13/arts/design/trump-smithsonian-new-official-portrait.html
44,2026-02-12-20-45-51 +0000,nypost,Rep. Elise Stefanik urges RFK Jr. to probe Mayor Mamdani’s Department of Health over anti-Israel group,https://nypost.com/2026/02/12/us-news/rep-elise-stefanik-urges-rfk-jr-to-probe-nyc-health-departments-anti-israel-group/
43,2026-02-12-20-06-30 +0000,nypost,Hermès CEO says he rejected ‘financial predator’ Jeffrey Epstein’s outreach,https://nypost.com/2026/02/12/business/hermes-ceo-says-he-rejected-financial-predator-jeffrey-epsteins-outreach/
