score,pubdate,source,title,link
148,2026-01-15-20-04-06 +0000,bbc,Trump threatens to invoke Insurrection Act to quell anti-ICE protests in Minnesota,https://www.bbc.com/news/articles/cwy15596p98o?at_medium=RSS&at_campaign=rss
144,2026-01-15-00-54-00 +0000,wsj,"The Senate voted to kill a war-powers resolution aimed at limiting President Trump’s authority in Venezuela, after the administration assured lawmakers the U.S. has no plans to deploy ground troops",https://www.wsj.com/politics/policy/trump-beats-back-gop-rebellion-on-war-powers-b88a7bc2
142,2026-01-15-20-12-27 +0000,wapo,Trump threatens Insurrection Act deployment to quell Minnesota ICE protests,https://www.washingtonpost.com/nation/2026/01/15/ice-minnesota-minneapolis-venezuela-man-shooting/
139,2026-01-14-22-56-00 +0000,wsj,Top officials from Denmark and Greenland said after a visit to the White House that they hadn’t yet persuaded President Trump to abandon his ambitions to annex Greenland,https://www.wsj.com/politics/national-security/trump-says-greenland-is-vital-for-u-s-s-national-security-ecae028b
137,2026-01-15-13-36-16 +0000,nypost,Trump threatens to invoke Insurrection Act if Minnesota won’t stop violent ICE rioters,https://nypost.com/2026/01/15/us-news/trump-threatens-to-invoke-insurrection-act-against-minnesota-rioters/
129,2026-01-15-03-44-01 +0000,cbc,"Trump threatens to invoke Insurrection Act, amid war of words with Minnesota officials following shooting",https://www.cbc.ca/news/world/minneapolis-shooting-federal-law-enforcement-9.7046079?cmp=rss
126,2026-01-15-14-22-31 +0000,latimes,Trump threatens to use the Insurrection Act to quell protests in Minneapolis,https://www.latimes.com/world-nation/story/2026-01-15/trump-threatens-insurrection-act-to-end-protests-in-minneapolis
124,2026-01-15-20-51-00 +0000,wsj,Trump Threatens to Invoke Insurrection Act in Response to Minnesota Protests,https://www.wsj.com/politics/policy/trump-minnesota-insurrection-act-98e11761
122,2026-01-15-14-41-00 +0000,wsj,"Republican Sen. Thom Tillis of North Carolina is going public with his complaints about the Trump’s administration’s moves on Greenland, the Fed chair and credit cards",https://www.wsj.com/politics/tillis-trump-senate-greenland-de30fdde
120,2026-01-15-01-10-10 +0000,nypost,JD Vance casts tie-breaking vote to block Senate war powers resolution restraining Trump in Venezuela,https://nypost.com/2026/01/14/us-news/jd-vance-casts-tie-breaking-vote-to-block-senate-war-powers-resolution-restraining-trump-in-venezuela/
120,2026-01-15-18-07-03 +0000,nyt,"Madison Sheahan, ICE’s No. 2 Official and a Trump Ally, Leaves to Run for House in Ohio",https://www.nytimes.com/2026/01/15/us/politics/madison-sheahan-ice-ohio-house-congress.html
118,2026-01-15-18-04-50 +0000,nypost,Sen. Lindsey Graham on report Arabs talked Trump out of Iran strikes: ‘Beyond disturbing’,https://nypost.com/2026/01/15/us-news/sen-lindsey-graham-on-report-arabs-talked-trump-out-of-iran-strikes-beyond-disturbing/
118,2026-01-15-19-38-00 +0000,wsj,Trump Was Told Attack on Iran Wouldn’t Guarantee Collapse of Regime,https://www.wsj.com/world/middle-east/ttrump-iran-military-resources-0ddf8de9
117,2026-01-15-06-45-44 +0000,nyt,Iran Postpones Execution of Protester as Trump Threatens ‘Strong Action’,https://www.nytimes.com/2026/01/14/world/middleeast/iran-protests-soltani-execution-trump.html
117,2026-01-15-15-25-01 +0000,nypost,Trump says he has no plans to fire Jerome Powell — after reported ‘joke’ offer of Fed chair job to Jamie Dimon,https://nypost.com/2026/01/15/business/trump-says-he-has-no-plans-to-fire-powell-after-offering-job-to-jpmorgans-dimon-report/
117,2026-01-15-11-43-00 +0000,wsj,Did Trump just create an offramp for the Iran showdown? Read more in today’s WSJ Politics newsletter:,https://www.wsj.com/politics/policy/did-trump-just-create-an-offramp-for-iran-showdown-48a1fa07
116,2026-01-15-17-41-18 +0000,nypost,Trump’s ‘great health care plan’ would lower drug costs and insurance premiums: White House,https://nypost.com/2026/01/15/us-news/trumps-great-healthcare-plan-would-lower-drug-costs-and-insurance-premiums/
116,2026-01-15-02-36-32 +0000,nyt,"Analysis: Trump Supports Protesters in Iran, but Not in Minneapolis",https://www.nytimes.com/2026/01/13/us/politics/trump-protesters-iran-minnesota.html
115,2026-01-15-04-57-26 +0000,bbc,Trump told 'killing has stopped' in Iran after violent protest crackdown,https://www.bbc.com/news/articles/c07xpndjdd8o?at_medium=RSS&at_campaign=rss
113,2026-01-14-22-17-00 +0000,wapo,Trump says Iran has stopped killings as U.S. weighs military options,https://www.washingtonpost.com/national-security/2026/01/14/us-iran-troops-withdraw-qatar/
112,2026-01-15-00-14-00 +0000,wsj,Trump’s Military Buildup in Caribbean Limits His Options in Iran,https://www.wsj.com/politics/national-security/trump-iran-options-caribbean-military-bc363612
111,2026-01-15-02-30-53 +0000,nyt,Senate Republicans Block Effort to Check Trump’s War Powers in Venezuela,https://www.nytimes.com/2026/01/14/us/politics/trump-venezuela-war-powers-vote.html
110,2026-01-14-23-14-00 +0000,wsj,Trump Says Iran Has Stopped Killing Protesters,https://www.wsj.com/world/middle-east/u-s-evacuates-some-personnel-from-qatar-air-base-as-trump-weighs-iran-strike-662b1e8e
110,2026-01-15-18-30-51 +0000,startribune,Live: Trump threatens to send troops to Minnesota after federal agent shoots man over alleged attack,https://www.startribune.com/ice-raids-minnesota/601546426
108,2026-01-14-22-26-18 +0000,nyt,Trump’s Gulf Allies Do Not Want Him to Bomb Iran,https://www.nytimes.com/2026/01/14/world/middleeast/gulf-trump-iran.html
108,2026-01-15-04-55-30 +0000,nypost,Trump questions Reza Pahlavi’s ability to garner support in Iran,https://nypost.com/2026/01/14/world-news/trump-questions-reza-pahlavis-ability-to-garner-support-in-iran/
108,2026-01-15-17-45-16 +0000,wapo,Iran reopens airspace after Trump says protest crackdown has eased,https://www.washingtonpost.com/world/2026/01/15/us-iran-trump-military-strike-airspace/
107,2026-01-15-00-49-42 +0000,cbc,Why is Trump considering war with Iran? | About That,https://www.cbc.ca/player/play/9.7045983?cmp=rss
106,2026-01-15-20-08-47 +0000,nyt,Israel and Arab Nations Ask Trump to Refrain From Attacking Iran,https://www.nytimes.com/2026/01/15/us/politics/trump-iran-israel-us.html
106,2026-01-15-02-08-45 +0000,nypost,Trump WH slams LA City Council over suggestions it could use Olympics to stage ICE raids,https://nypost.com/2026/01/14/us-news/trump-wh-slams-la-city-council-over-suggestions-it-could-use-olympics-to-stage-ice-raids/
105,2026-01-15-01-45-21 +0000,cbc,"Vance, most Republicans block Senate resolution to curb Trump's Venezuela efforts",https://www.cbc.ca/news/world/trump-republicans-senate-vote-war-powers-9.7045911?cmp=rss
101,2026-01-15-15-55-16 +0000,nyt,What Are Trump’s Options in Iran?,https://www.nytimes.com/video/world/middleeast/100000010640541/what-are-trumps-options-in-iran.html
100,2026-01-15-20-04-04 +0000,bbc,European military personnel arrive in Greenland as Trump says US needs island,https://www.bbc.com/news/articles/cd0ydjvxpejo?at_medium=RSS&at_campaign=rss
100,2026-01-14-22-59-04 +0000,latimes,"California, L.A. brace for Trump's new threats to cut funds over immigration stance",https://www.latimes.com/politics/story/2026-01-14/california-la-brace-for-trumps-new-threats-to-cut-funds-over-immigration-stance
99,2026-01-15-20-01-14 +0000,nyt,Did a Supreme Court Loss Embolden Trump on the Insurrection Act?,https://www.nytimes.com/2026/01/15/us/politics/supreme-court-trump-insurrection-act.html
99,2026-01-15-20-19-01 +0000,wapo,What could happen if Trump invoked the Insurrection Act in Minnesota,https://www.washingtonpost.com/nation/2026/01/15/trump-insurrection-act-minneapolis-ice/
98,2026-01-15-17-54-18 +0000,nyt,"After an Inconclusive Meeting With Trump Administration Officials Over Greenland’s Future, What’s Next?",https://www.nytimes.com/2026/01/15/world/europe/trump-greenland-denmark-meeting.html
96,2026-01-15-15-56-53 +0000,nyt,"Under Trump, a Shift Toward ‘Absolute Immunity’ for ICE",https://www.nytimes.com/2026/01/15/us/politics/trump-ice-immunity.html
95,2026-01-15-09-00-00 +0000,cbc,Denmark sets a military tripwire. It's a message to Trump more than Russia or China,https://www.cbc.ca/news/politics/denmark-greenland-trump-annexation-nato-9.7045838?cmp=rss
93,2026-01-15-19-31-40 +0000,nypost,What is the Insurrection Act of 1807 that Trump threatened to invoke?,https://nypost.com/article/what-is-the-insurrection-act-of-1807/
93,2026-01-15-15-14-24 +0000,cbc,Trump meets with Venezuelan opposition leader Machado after U.S. seizes 6th tanker,https://www.cbc.ca/news/world/venezuela-tanker-machado-trump-meeting-9.7046396?cmp=rss
92,2026-01-15-17-55-06 +0000,nyt,Trump Vows to Make Venezuela Rich. It Will Take More Than U.S. Cash.,https://www.nytimes.com/2026/01/15/business/venezuela-oil-history-investment.html
