score,pubdate,source,title,link
231,2026-04-01-14-18-11 +0000,nyt,Iran War Live Updates: Trump Berates Allies While Signaling He Will Wind Down the War,https://www.nytimes.com/live/2026/04/01/world/iran-war-trump-oil-news
208,2026-04-01-11-00-00 +0000,nypost,Families of American hostages — including one New Yorker — have one ask for Trump in Iran war talks,https://nypost.com/2026/04/01/us-news/family-of-new-yorker-held-captive-in-iran-pleads-with-trump-put-the-hostages-first/
182,2026-03-31-20-29-01 +0000,nypost,"Dow soars over 1,100 points as Trump sparks hope on Wall Street that Iran war is nearing end",https://nypost.com/2026/03/31/business/dow-soars-over-1100-points-as-trump-sparks-hope-on-wall-street-that-iran-war-is-nearing-end/
174,2026-04-01-08-49-19 +0000,bbc,Oil briefly falls below $100 and shares jump on Trump Iran war pledge,https://www.bbc.com/news/articles/c2489v97842o?at_medium=RSS&at_campaign=rss
162,2026-04-01-14-13-00 +0000,wsj,Trump Raises NATO Withdrawal as Allies Push Back on Iran War,https://www.wsj.com/world/trump-raises-nato-withdrawal-as-allies-push-back-on-iran-war-7dd44fae
161,2026-04-01-00-33-20 +0000,wapo,Trump slams allies as Europeans show reluctance to aid U.S. in Iran war,https://www.washingtonpost.com/world/2026/03/31/europe-allies-trump-iran-war-opposition/
158,2026-04-01-12-58-19 +0000,nypost,Trump says Iran begged for cease-fire — but US will bomb regime ‘back to the Stone Ages’ until Strait of Hormuz opens,https://nypost.com/2026/04/01/world-news/trump-says-iran-asked-for-a-ceasefire-that-us-will-consider-when-strait-of-hormuz-is-opened/
158,2026-04-01-02-17-25 +0000,nyt,Trump Seeks to Redefine ‘Regime Change’ in Iran War,https://www.nytimes.com/2026/03/31/us/politics/trump-regime-change-iran.html
150,2026-04-01-10-42-57 +0000,bbc,Trump says he will attend birthright citizenship arguments at Supreme Court,https://www.bbc.com/news/articles/c7vqny4e198o?at_medium=RSS&at_campaign=rss
149,2026-04-01-01-38-40 +0000,nyt,Trump Says U.S. Will Be Out of Iran Within Two to Three Weeks,https://www.nytimes.com/2026/03/31/us/politics/trump-says-us-will-be-out-of-iran-within-two-to-three-weeks.html
146,2026-04-01-08-47-56 +0000,nypost,Trump says US will be ‘finished’ in Iran in 2-3 weeks: ‘We want to knock out every single thing they have’,https://nypost.com/2026/04/01/world-news/trump-says-us-will-be-finished-in-iran-in-2-3-weeks-we-want-to-knock-out-every-single-thing-they-have/
144,2026-04-01-01-31-00 +0000,wsj,"Defense Secretary Pete Hegseth said the coming days of the war with Iran will be decisive, adding that the U.S. would “negotiate with bombs” until Tehran relinquishes its ambitions",https://www.wsj.com/world/middle-east/hegseth-doubles-down-on-iran-pressure-280a3c46
142,2026-04-01-12-37-45 +0000,nypost,Trump says he’ll go to the Supreme Court on Wednesday for birthright citizenship case,https://nypost.com/2026/04/01/us-news/trump-says-hell-go-to-the-supreme-court-on-wednesday-for-birthright-citizenship-case/
138,2026-04-01-02-50-20 +0000,nypost,Marco Rubio pledges to ‘reexamine’ NATO membership after US denied access to European military bases for Iran war: ‘One way street’,https://nypost.com/2026/03/31/us-news/marco-rubio-pledges-to-reexamine-nato-membership-after-denying-us-access-to-european-military-bases-for-iran-war/
137,2026-03-31-15-13-13 +0000,nyt,"As Iran War Pushes Up Gas Prices, Fresh Food Distributors Add Fuel Surcharges",https://www.nytimes.com/2026/03/31/business/food-distributors-surcharges-fuel.html
137,2026-04-01-10-00-00 +0000,latimes,Supreme Court weighs Trump's bid to revise the Constitution and end birthright citizenship,https://www.latimes.com/politics/story/2026-04-01/supreme-court-weighs-trumps-bid-to-end-birthright-citizenship
134,2026-04-01-09-38-31 +0000,nypost,"Trump ‘strongly considering’ pulling US out of NATO over Iran, alliance a ‘paper tiger’: report",https://nypost.com/2026/04/01/world-news/trump-strongly-considering-pulling-us-out-of-nato-over-iran-alliance-a-paper-tiger-reports/
130,2026-04-01-02-06-00 +0000,wsj,South Korea’s Export Growth Sped Up in March Under Shadow of Iran War,https://www.wsj.com/economy/trade/south-koreas-export-growth-accelerated-in-march-amid-iran-war-7f92f1f7
125,2026-04-01-14-00-58 +0000,bbc,"UK will seek closer ties with EU in light of Iran war, Starmer says",https://www.bbc.com/news/articles/c62l6w03lwzo?at_medium=RSS&at_campaign=rss
125,2026-04-01-13-04-12 +0000,cbc,"Trump claims Iran's president wants ceasefire, no response from Tehran",https://www.cbc.ca/news/world/iran-u-s-conflict-midlle-east-9.7149582?cmp=rss
123,2026-04-01-14-10-02 +0000,startribune,Attacks persist in Iran and across the Mideast as Trump threatens escalation,https://www.startribune.com/iran-hits-tanker-off-coast-of-qatar-kuwait-airport-and-israel-kills-5-in-beirut-attack/601658212
123,2026-03-31-20-13-00 +0000,wsj,Nasdaq Leads Rally Built on Hope the Iran War May End Soon,https://www.wsj.com/finance/stocks/oil-u-s-stock-futures-higher-in-volatile-trade-2ff7051e?mod=rss_markets_main
122,2026-03-31-20-18-00 +0000,wsj,"The Trump administration can’t end federal funding for public media via an executive order, a federal judge ruled Tuesday",https://www.wsj.com/politics/policy/trumps-order-ending-funding-for-public-media-is-unconstitutional-judge-rules-d3fa06ce
