score,pubdate,source,title,link
205,2026-02-25-05-07-00 +0000,wsj,President Trump told a national audience in his State of the Union address that he had unleashed a new age of economic prosperity. One thing he didn’t say: I feel your pain.,https://www.wsj.com/politics/policy/trump-hails-an-economic-turnaround-many-voters-dont-see-9bb3d851
169,2026-02-25-15-13-00 +0000,wsj,"Didn’t catch all of President Trump’s State of the Union speech? Check out the highlights, annotated by @WSJ",https://www.wsj.com/politics/policy/trump-state-of-union-2026-annotated-transcript-586348c3
168,2026-02-26-00-26-00 +0000,wsj,Here’s a look at whether the math works on some of the economic proposals that President Trump made in his State of Union speech,https://www.wsj.com/politics/policy/the-math-behind-trumps-eye-catching-economic-ideas-727f07f2
166,2026-02-25-04-57-00 +0000,wsj,President Trump delivered a State of the Union address as polls show him struggling to connect with the public on the economy. Here are key takeaways.,https://www.wsj.com/politics/policy/five-takeaways-from-trumps-state-of-the-union-address-4181916a
163,2026-02-25-23-07-26 +0000,startribune,Ilhan Omar’s State of the Union guest arrested by U.S. Capitol Police during Trump’s speech,https://www.startribune.com/ilhan-omars-state-of-the-union-guest-arrested-by-us-capitol-police-during-trumps-speech/601588569
160,2026-02-25-20-13-37 +0000,nypost,Rivals roast ‘tired’ Rep. Tom Suozzi for dozing off during Trump’s State of the Union speech,https://nypost.com/2026/02/25/us-news/rivals-roast-tired-rep-tom-suozzi-for-dozing-off-during-trumps-state-of-the-union-speech/
158,2026-02-26-03-27-42 +0000,nypost,Rep. Rashida Tlaib fuels outrage after chanting ‘KKK’ during Trump’s State of the Union address: ‘Censure her’,https://nypost.com/2026/02/25/us-news/rep-rashida-tlaib-sparks-outrage-after-chanting-kkk-during-trumps-sotu-address/
156,2026-02-25-04-39-22 +0000,cbc,Trump honours Winnipeg Jets goalie with Presidential Medal of Freedom during state of the union address,https://www.cbc.ca/news/canada/manitoba/hellebuyck-medal-of-freedom-trump-sotu-9.7104918?cmp=rss
154,2026-02-25-15-16-33 +0000,bbc,Trump keeps world waiting on his plans for Iran after State of the Union,https://www.bbc.com/news/articles/cge821xwyz8o?at_medium=RSS&at_campaign=rss
150,2026-02-25-18-29-00 +0000,wsj,"Casey Means, President Trump’s surgeon-general nominee, said during her confirmation hearing she believes vaccines save lives but declined to promise recommending measles and flu shots for children",https://www.wsj.com/politics/policy/surgeon-general-pick-says-vaccines-save-lives-but-declines-to-recommend-measles-flu-shots-3cdf4c9e
150,2026-02-25-17-46-34 +0000,nypost,White House gloats about ‘out-played’ Dems falling into Trump’s State of the Union traps,https://nypost.com/2026/02/25/us-news/white-house-gloats-trump-out-played-dems-in-viral-moments-from-state-of-the-union-as-they-refused-to-stand/
148,2026-02-25-15-14-37 +0000,cbc,"Iran slams Trump's state of the union 'lies,' but heads back to the negotiating table with U.S.",https://www.cbc.ca/news/world/us-iran-trump-state-union-9.7105085?cmp=rss
147,2026-02-25-13-16-58 +0000,nyt,What Trump Did (and Didn’t) Say in the State of the Union Speech,https://www.nytimes.com/2026/02/25/business/dealbook/trump-state-of-union.html
147,2026-02-25-10-11-20 +0000,bbc,Trump's theatrical State of the Union address offers little hint of any change in course,https://www.bbc.com/news/articles/cx2d7x6zrwro?at_medium=RSS&at_campaign=rss
147,2026-02-25-05-29-13 +0000,latimes,"After State of the Union, Democrats say Trump did 'what he does best: lie'",https://www.latimes.com/politics/story/2026-02-24/trump-state-of-the-union-democrats-response-padilla-spanberger
146,2026-02-25-16-46-06 +0000,nyt,"Trump Gives Out Awards, Including Presidential Medal of Freedom, at State of the Union",https://www.nytimes.com/2026/02/25/us/politics/trump-presidential-medal-freedom-slover.html
144,2026-02-25-13-02-02 +0000,nyt,Democrats counter Trump after his combative State of the Union address.,https://www.nytimes.com/live/2026/02/25/us/trump-news/democrats-counter-trump-after-his-combative-state-of-the-union-speech
143,2026-02-26-00-45-27 +0000,nyt,How Social Media Framed Trump’s State of the Union Speech,https://www.nytimes.com/2026/02/25/us/politics/trump-sotu-social-media-reactions.html
141,2026-02-25-05-02-25 +0000,latimes,Trump delivers longest State of the Union address in modern history,https://www.latimes.com/politics/story/2026-02-24/trump-delivers-longest-state-of-union-address-in-modern-history
141,2026-02-25-06-32-10 +0000,nyt,Trump’s State of the Union Speech: Full Transcript,https://www.nytimes.com/2026/02/25/us/politics/state-of-the-union-transcript-trump.html
141,2026-02-25-21-34-07 +0000,nyt,7 Voters React to Trump’s State of the Union Speech,https://www.nytimes.com/2026/02/25/us/voters-trump-state-of-union-speech-reaction.html
140,2026-02-25-11-14-36 +0000,bbc,Trump's State of the Union speech - at a glance,https://www.bbc.com/news/articles/cvg34exn93jo?at_medium=RSS&at_campaign=rss
138,2026-02-25-21-34-00 +0000,wsj,President Trump has ratcheted up pressure on Senate Majority Leader John Thune to find a way to pass the SAVE America Act,https://www.wsj.com/politics/policy/trumps-push-for-voter-id-law-hits-filibuster-wall-in-senate-075ae5f8
138,2026-02-25-04-47-51 +0000,latimes,Takeaways from Trump's State of the Union address,https://www.latimes.com/politics/story/2026-02-24/takeaways-from-trumps-state-of-union-address
138,2026-02-25-05-12-52 +0000,cbc,Five fact checks from Trump’s state of the union address,https://www.cbc.ca/news/world/trump-state-of-the-union-fact-check-9.7104917?cmp=rss
137,2026-02-26-03-02-00 +0000,wsj,The Trump administration is pausing nearly $260 million in Medicaid funding to Minnesota as a way to push the state to better account for how government funds are being distributed,https://www.wsj.com/politics/policy/vance-announces-pause-of-nearly-260-million-in-minnesota-medicaid-funding-c9e25042
137,2026-02-25-09-56-55 +0000,cbc,"Any trade deal with Canada will include tariffs, says Trump's trade rep",https://www.cbc.ca/news/politics/trump-tariffs-canada-trade-deal-jamieson-greer-interview-9.7104990?cmp=rss
135,2026-02-25-23-43-52 +0000,nyt,Ilhan Omar Condemns Guest’s Arrest at Trump’s State of the Union,https://www.nytimes.com/2026/02/25/us/politics/ilhan-omar-state-of-the-union-arrest.html
135,2026-02-25-18-33-51 +0000,nypost,Dozen of world’s deadliest fighter jets arrive in Israel as Trump orders Iran to end nuclear program,https://nypost.com/2026/02/25/world-news/worlds-deadliest-fighter-jets-arrive-in-israel-amid-iran-tensions/
134,2026-02-25-10-09-07 +0000,cbc,"Trump sticks to celebratory script in state of the union, with one angry detour",https://www.cbc.ca/news/world/trump-state-of-the-union-address-9.7104968?cmp=rss
133,2026-02-25-11-00-00 +0000,latimes,Trump defends immigration crackdown at State of Union as approval ratings plummet,https://www.latimes.com/politics/story/2026-02-25/trump-defends-immigration-crackdown-at-state-of-union-as-approval-ratings-plummet
132,2026-02-25-06-29-49 +0000,bbc,"Watch: Iran, Olympics and partisan divisions among takeaways from Trump speech",https://www.bbc.com/news/videos/c2lr74lgx7qo?at_medium=RSS&at_campaign=rss
