score,pubdate,source,title,link
110,2026-07-09-21-56-00 +0000,wsj,"The U.S. was warned that Iran planned a new attempt on Trump’s life, investors’ wartime jitters subsided, and France has prepped for soccer’s ‘dark arts.’ Read more in today’s What’s News newsletter:",https://www.wsj.com/politics/iran-planned-new-trump-assassination-attempt-israel-warns-u-s-93f74c90
102,2026-07-10-14-25-14 +0000,nypost,Trump tells The Post he’s ‘left instructions’ should Iran assassinate him: ‘Bomb them at levels’ never seen before,https://nypost.com/2026/07/10/us-news/trump-tells-the-post-hes-left-instructions-should-iran-succeed-in-assassinating-its-no-1-target/
98,2026-07-09-20-56-28 +0000,nypost,Trump resolved to carry out Iran ‘bitch slap’ for as long as it takes: ‘New hard line’,https://nypost.com/2026/07/09/us-news/trump-resolved-to-carry-out-iran-bitch-slap-for-as-long-as-it-takes/
94,2026-07-09-22-00-00 +0000,wsj,"A chaotic scramble is under way for Democrats to replace Graham Platner with a new nominee in the Maine Senate race, already drawing in more than half dozen candidates",https://www.wsj.com/politics/elections/the-chaotic-sweepstakes-to-replace-graham-platner-has-begun-8ddae25f
89,2026-07-09-21-56-00 +0000,wsj,"Iran Planned New Trump Assassination Attempt, Israel Warns U.S.",https://www.wsj.com/politics/iran-planned-new-trump-assassination-attempt-israel-warns-u-s-93f74c90?mod=pls_whats_news_us_business_f
77,2026-07-09-20-24-17 +0000,nyt,Graham Platner’s Exit Sets Off Scramble for New Democratic Senate Candidate in Maine,https://www.nytimes.com/2026/07/09/us/politics/platner-maine-democrats-replacement-candidate.html
76,2026-07-10-01-05-12 +0000,nyt,Bombing Iran Didn’t Work for Trump. Neither Did a Tentative Cease-Fire. Is There a Plan C?,https://www.nytimes.com/2026/07/09/us/politics/trump-iran-war.html
76,2026-07-10-01-22-48 +0000,nypost,Israel warned US of new Iranian plot to kill Trump: report,https://nypost.com/2026/07/09/us-news/israel-warned-us-of-new-iranian-plot-to-kill-trump-report/
75,2026-07-09-21-11-24 +0000,nypost,Trump ditches extravagant Qatar-gifted Air Force One to fly home from NATO summit over security concerns: report,https://nypost.com/2026/07/09/world-news/trump-ditches-qatar-gifted-jet-to-fly-home-from-nato-summit-over-security-concerns-report/
74,2026-07-10-07-50-50 +0000,nypost,Trump says Democrats replacing Graham Platner is ‘very hard for them to do’,https://nypost.com/2026/07/10/us-news/trump-says-democrats-replacing-graham-platner-is-very-hard-for-them-to-do/
71,2026-07-10-13-39-51 +0000,nyt,Trump Begins New Construction Project on White House Front Columns,https://www.nytimes.com/2026/07/09/us/trump-white-house-columns.html
71,2026-07-09-18-18-07 +0000,nypost,Air Force One swap was ‘distraction and misdirection’ to keep Trump safe: White House,https://nypost.com/2026/07/09/us-news/trump-air-force-one-swap-was-distraction-and-misdirection-to-keep-prez-safe-wh/
69,2026-07-09-21-31-00 +0000,wsj,"Iran Hatched Fresh Plot to Kill Trump, Israel Told U.S.",https://www.wsj.com/world/middle-east/iran-hatched-fresh-plot-to-kill-trump-israel-told-u-s-1511d9d2
68,2026-07-10-00-14-57 +0000,latimes,Trump administration OKs California company's plan to pipe water out of the Mojave Desert,https://www.latimes.com/environment/story/2026-07-09/cadiz-water-pipeline
68,2026-07-10-14-08-36 +0000,bbc,"With Graham Platner's exit from Senate race looming, Democrats line up to replace him",https://www.bbc.co.uk/news/articles/cpq30wxr1x2o?at_medium=RSS&at_campaign=rss
68,2026-07-10-00-07-58 +0000,bbc,"Charlie Kirk murder suspect told roommate 'he wishes he hadn't done it', court hears",https://www.bbc.co.uk/news/articles/c621v466y91o?at_medium=RSS&at_campaign=rss
65,2026-07-10-13-52-00 +0000,wsj,President Trump said Friday he wouldn’t sign a landmark housing bill,https://www.wsj.com/politics/policy/trump-says-he-wont-sign-landmark-housing-bill-5b27976c
63,2026-07-10-14-34-19 +0000,nyt,"Trump Says He Won’t Sign Housing Bill, in Protest Over Stalled Voting Measure",https://www.nytimes.com/2026/07/10/us/politics/trump-housing-bill.html
63,2026-07-09-21-03-49 +0000,nyt,"As U.S. Steps Up Attacks on Iran, Prospect of All-Out War Rises",https://www.nytimes.com/2026/07/09/world/middleeast/us-iran-war-strikes.html
61,2026-07-09-14-53-00 +0000,wsj,Political activists who recruited Graham Platner to his Maine Senate race overlooked warning signs that led to the campaign’s collapse,https://www.wsj.com/politics/elections/graham-platner-maine-senate-campaign-43717e4c
60,2026-07-10-05-09-46 +0000,nypost,Trump terminates remaining members of Election Assistance ‌Commission after landmark Supreme Court ruling expanded his powers,https://nypost.com/2026/07/10/us-news/trump-terminates-remaining-members-of-election-assistance-commission-after-landmark-supreme-court-ruling/
60,2026-07-10-00-00-00 +0000,wsj,"Trump Wanted 20,000 Peacekeeping Troops in Gaza. He Is Starting With 10 to 20.",https://www.wsj.com/world/middle-east/trump-wanted-20-000-peacekeeping-troops-in-gaza-he-is-starting-with-10-to-20-cf0ab958
58,2026-07-09-20-46-32 +0000,nypost,Gavin Newsom gets testy over missing tax returns — slams Trump as feds probe governor and wife,https://nypost.com/2026/07/09/us-news/gavin-newsom-gets-testy-over-missing-tax-returns-federal-probes/
58,2026-07-10-07-59-30 +0000,nypost,"Ex-youth pastor David Vander Meer who allegedly pushed wife off cliff before killing himself left suicide note, will in jail cell: report",https://nypost.com/2026/07/10/us-news/pastor-david-vander-meer-who-allegedly-pushed-wife-off-cliff-before-killing-himself-when-charged-20-years-later-left-suicide-note-and-will-in-jail-cell-report/
56,2026-07-09-23-03-55 +0000,nypost,Graham Platner’s messy Senate exit inflames Dem civil war as bruising fight looms with ‘talented’ Susan Collins,https://nypost.com/2026/07/09/us-news/graham-platners-messy-exit-inflames-dem-civil-war-amid-bruising-fight-with-talented-susan-collins/
55,2026-07-10-13-30-00 +0000,nypost,"Trump launches national crackdown on teachers accused of sexual abuse, CA could lose $50M",https://nypost.com/2026/07/10/us-news/trump-administration-targets-california-schools-accused-of-shielding-abusive-teachers/
54,2026-07-09-22-39-00 +0000,wsj,The Fight Over Hormuz Boils Down to One Poorly Worded Clause in Trump’s Deal,https://www.wsj.com/world/middle-east/iran-deal-strait-of-hormuz-b027c30f
53,2026-07-10-13-01-40 +0000,nyt,Inside the Implosion of Graham Platner’s Maine Senate Campaign: ‘A Slow-Rolling Disaster’,https://www.nytimes.com/2026/07/08/us/politics/graham-platner-campaign-implosion-maine.html
53,2026-07-10-13-49-06 +0000,nypost,Migrant suspect in Jamey Carney’s murder got passport back from Irish authorities — experts fear he’ll never be charged,https://nypost.com/2026/07/10/us-news/ny-mom-jamey-carneys-alleged-killer-got-passport-back-from-irish-authorities/
52,2026-07-10-10-55-38 +0000,nypost,Ryanair passenger’s head and shoulders hang from broken window after he’s nearly sucked out of plane,https://nypost.com/2026/07/10/world-news/ryanair-passenger-almost-sucked-out-of-plane-cabin-after-window-shatters-on-germany-bound-flight-reports/
51,2026-07-09-21-24-17 +0000,wapo,"Man accused of killing Charlie Kirk wished ‘he hadn’t done it,’ roommate says",https://www.washingtonpost.com/nation/2026/07/09/roommate-man-accused-killing-charlie-kirk-recounts-shooting-aftermath/
51,2026-07-10-00-08-10 +0000,latimes,9th Circuit judge appointed by Trump faces misconduct inquiry over parking lot incident,https://www.latimes.com/california/story/2026-07-09/9th-circuit-judge-inquiry-parking-lot-incident
50,2026-07-10-13-56-33 +0000,nyt,Trump Administration Fires Members of Independent Election Group,https://www.nytimes.com/2026/07/10/us/politics/trump-fires-election-assistance-commission-members.html
50,2026-07-10-10-01-00 +0000,wsj,The Wall Street Firm at the Center of Trump’s Trading Spree,https://www.wsj.com/articles/the-wall-street-firm-at-the-center-of-trumps-trading-spree-6b6e34f3?mod=pls_whats_news_us_business_f
49,2026-07-09-16-05-07 +0000,nyt,A Justice With No Plans to Retire and a Trump Lawyer Now on the Bench,https://www.nytimes.com/2026/07/09/us/politics/the-docket-legal-news.html
49,2026-07-09-21-26-47 +0000,nypost,Mamdani adviser pushed Graham Platner’s candidacy in hopes of boxing out AOC from presidential run: sources,https://nypost.com/2026/07/09/us-news/mamdani-adviser-pushed-graham-platners-candidacy-in-hopes-of-boxing-out-aoc-from-presidential-run-sources/
49,2026-07-09-22-58-36 +0000,nypost,Graham Platner campaign filings don’t show payments to socialist fixer Morris Katz — despite ad buy claims,https://nypost.com/2026/07/09/us-news/graham-platners-campaign-doled-out-10m-to-political-firms-for-ads-consultingbut-top-aides-salaries-arent-listed/
48,2026-07-10-10-49-00 +0000,wsj,"Yes, Platner is out. But there is plenty of other midterm drama. Read more in today’s WSJ Politics Newsletter:",https://www.wsj.com/politics/policy/yes-platner-is-out-but-there-is-plenty-of-other-midterm-drama-11616510
48,2026-07-10-14-33-45 +0000,cbc,Trump removes remaining heads of Election Assistance Commission,https://www.cbc.ca/news/world/trump-commission-firings-9.7265399?cmp=rss
48,2026-07-09-19-13-00 +0000,wsj,"Charlie Kirk’s Accused Killer Wished ‘He Hadn’t Done It,’ Former Roommate Says",https://www.wsj.com/us-news/charlie-kirks-accused-killer-wished-he-hadnt-done-it-former-roommate-says-b6d601fc
47,2026-07-10-14-05-00 +0000,wapo,Trump denies this Congress what could be its last major bill-signing ceremony,https://www.washingtonpost.com/business/2026/07/10/trump-denies-congress-what-could-be-its-last-major-bill-signing-ceremony/
47,2026-07-10-05-38-35 +0000,nypost,NY mom Jamey Carney suffocated to death in Ireland home murder — as police fear asylum-seeking boyfriend fled country: report,https://nypost.com/2026/07/10/world-news/ny-mom-jamey-carney-suffocated-to-death-in-ireland-home-before-alleged-killer-ahmad-alsaqer-fled/
47,2026-07-10-10-00-00 +0000,latimes,Trump administration seeks to limit federal funding that doesn't 'advance' presidential policies,https://www.latimes.com/science/story/2026-07-10/trump-administration-seeks-to-limit-federal-funding-that-doesnt-advance-presidential-policies
47,2026-07-09-20-16-13 +0000,bbc,What's next for Iran after the funeral of their late supreme leader?,https://www.bbc.co.uk/news/videos/c4gym0r7kj1o?at_medium=RSS&at_campaign=rss
