score,pubdate,source,title,link
117,2026-06-25-14-20-34 +0000,nypost,Supreme Court rules Trump can turn back asylum seekers at US border in major immigration win,https://nypost.com/2026/06/25/us-news/supreme-court-rules-trump-can-turn-back-asylum-seekers-at-us-border-in-major-immigration-win/
107,2026-06-25-14-49-39 +0000,latimes,"Trump may end legal protection for 350,000 Haitians and Syrians, Supreme Court rules",https://www.latimes.com/politics/story/2026-06-25/supreme-court-rules-trump-may-end-legal-protection-for-haitians-syrians
102,2026-06-25-22-10-20 +0000,nyt,Supreme Court Expands Trump’s Power Over Immigration With TPS and Southern Border Decisions,https://www.nytimes.com/2026/06/25/us/politics/supreme-court-temporary-protected-status.html
98,2026-06-25-17-06-15 +0000,nyt,Supreme Court Allows Trump to Block Asylum Seekers at Border,https://www.nytimes.com/2026/06/25/us/politics/supreme-court-asylum-border.html
96,2026-06-25-18-17-35 +0000,wapo,Rubio’s new job? Selling Trump’s Iran deal to a worried Gulf.,https://www.washingtonpost.com/national-security/2026/06/25/rubios-new-job-selling-trumps-iran-deal-worried-gulf/
96,2026-06-25-14-39-46 +0000,nypost,"Supreme Court rules Trump can remove deportation protection from Haitians, Syrians",https://nypost.com/2026/06/25/us-news/supreme-court-trump-can-remove-deportation-protection-from-haitians-syrians/
94,2026-06-25-21-49-00 +0000,wsj,Supreme Court Hands Trump Double Victory on Immigration Enforcement,https://www.wsj.com/us-news/supreme-court-hands-trump-double-victory-on-immigration-enforcement-700f7a23
92,2026-06-26-02-18-04 +0000,bbc,Supreme Court allows Trump to end protected status for Haitian and Syrian immigrants,https://www.bbc.co.uk/news/articles/c4g8ym422lko?at_medium=RSS&at_campaign=rss
87,2026-06-25-23-40-00 +0000,wsj,"Iran Attacks Cargo Ship, Testing Trump’s Deal to Reopen Strait",https://www.wsj.com/world/middle-east/iran-attacks-cargo-ship-testing-trumps-deal-to-reopen-strait-d3cf454c
86,2026-06-25-20-17-00 +0000,wsj,Supreme Court Lets Trump End Humanitarian Protections for Many Immigrants,https://www.wsj.com/us-news/law/supreme-court-lets-trump-strip-humanitarian-protections-from-many-immigrants-06051e49
83,2026-06-25-14-35-51 +0000,latimes,"Gun owners may carry a weapon into stores, Supreme Court rules, rejecting a California law",https://www.latimes.com/politics/story/2026-06-25/gun-owners-may-carry-weapon-into-stores-supreme-court-rules-rejecting-california-law
81,2026-06-25-18-27-54 +0000,latimes,"Asylum seekers may be turned away at the southern border, Supreme Court rules",https://www.latimes.com/politics/story/2026-06-25/asylum-seekers-may-be-turned-away-at-southern-border-supreme-court-rules
81,2026-06-26-01-08-00 +0000,wsj,"California’s proposed billionaire tax will appear before voters in November, teeing up a high-stakes fight among Democrats",https://www.wsj.com/politics/policy/californias-billionaire-tax-kicks-off-a-democratic-civil-war-fa94ba2e
79,2026-06-25-21-51-00 +0000,wsj,"Opinion | Trump, Refugees and the Supreme Court",https://www.wsj.com/opinion/supreme-court-tps-mullin-v-doe-donald-trump-immigration-b10192f8
78,2026-06-25-12-56-53 +0000,nypost,JPMorgan sets up new horse race to succeed CEO Jamie Dimon — as earlier frontrunner Marianne Lake abruptly retires,https://nypost.com/2026/06/25/business/jpmorgan-names-co-presidents-setting-up-new-horse-race-to-succeed-ceo-jamie-dimon/
75,2026-06-26-01-00-00 +0000,wsj,New York City’s business elites are overhauling their political strategies after Mayor Zohran Mamdani’s slate of far-left candidates swept primaries this week,https://www.wsj.com/politics/policy/wall-street-realizes-it-needs-more-than-money-to-counter-mamdani-f2c6ac61
74,2026-06-25-18-05-45 +0000,wapo,"Migrants not entitled to apply for asylum while standing on Mexico side of border, Supreme Court rules",https://www.washingtonpost.com/politics/2026/06/25/migrants-not-entitled-apply-asylum-while-standing-mexico-side-border-supreme-court-rules/
72,2026-06-25-18-17-35 +0000,cbc,"Carney says he talked about Iran, NATO in wide-ranging security call with Trump",https://www.cbc.ca/news/politics/trump-carney-nato-defence-iran-9.7248910?cmp=rss
71,2026-06-26-00-00-00 +0000,wsj,"Pete Hegseth, who has spent a lot of his tenure as Pentagon chief snubbing Congress, is working now to get lawmakers’ backing for the Trump administration’s $1.5 trillion proposed military budget",https://www.wsj.com/politics/policy/pete-hegseth-congress-defense-budget-3b25872c
71,2026-06-25-16-17-00 +0000,wsj,Judge Blocks Trump’s Order to Create New List of Eligible Voters,https://www.wsj.com/us-news/law/judge-blocks-trumps-order-to-create-new-list-of-eligible-voters-4b87aa29
