score,pubdate,source,title,link
118,2026-09-21-20-38-00 +0000,wsj,"President Trump has discussed kicking journalists out of the White House, where they have worked for decades, and moving them to a nearby building, current and former administration officials say",https://www.wsj.com/politics/policy/trump-has-repeatedly-weighed-kicking-press-out-of-white-house-0d0644e8?mod=rss_socialpoliticsfeed
114,2026-09-21-21-52-32 +0000,bbc,"CNN, MS NOW and Politico file lawsuit against Trump's White House ban",https://www.bbc.co.uk/news/articles/cm0e32rwvrryo?at_medium=RSS&at_campaign=rss
105,2026-09-21-18-31-17 +0000,nypost,Trump cuts ribbon on latest White House construction project — but major TV networks refuse to show it,https://nypost.com/2026/09/21/us-news/trump-cuts-ribbon-on-latest-white-house-construction-project-but-major-tv-networks-refuse-to-show-it/
104,2026-09-21-13-36-06 +0000,cbc,"MS NOW, CNN and Politico sue Trump administration over White House ban",https://www.cbc.ca/news/world/trump-white-house-news-ban-9.7351884?cmp=rss
103,2026-09-21-15-36-00 +0000,wsj,"Illinois Gov. JB Pritzker, whose weight has been repeatedly mocked by President Trump, said he has taken a GLP-1 medication for two years after being diagnosed with diabetes",https://www.wsj.com/politics/policy/jb-pritzker-weight-loss-drugs-f15668f1?mod=rss_socialpoliticsfeed
101,2026-09-21-19-02-28 +0000,nyt,"CNN, MS NOW and Politico to Sue Trump Administration Over White House Access",https://www.nytimes.com/2026/09/21/business/media/trump-white-house-ban-lawsuit-cnn-politico-msnow.html
100,2026-09-21-21-14-17 +0000,nyt,Networks Suspend Pool Coverage of Trump After White House Bars CNN,https://www.nytimes.com/2026/09/21/business/media/cnn-trump-press-pool-ban.html
98,2026-09-21-11-14-00 +0000,wsj,CNN Removed From White House TV Press Pool After Trump Ban,https://www.wsj.com/business/media/cnn-removed-from-white-house-tv-press-pool-after-trump-ban-931f86c7?mod=pls_whats_news_us_business_f
92,2026-09-21-20-37-58 +0000,nyt,"What Is the White House Press Pool, and Why Did It Suspend TV Coverage of Trump?",https://www.nytimes.com/2026/09/21/business/white-house-press-pool-trump.html
92,2026-09-21-05-50-56 +0000,bbc,US and China discuss AI safety plan ahead of Trump-Xi summit,https://www.bbc.co.uk/news/articles/c8vgyzn2d31yo?at_medium=RSS&at_campaign=rss
89,2026-09-21-12-27-37 +0000,nypost,"Trump says Russia ‘lost control of its Diesel Oil Industry’ after Ukraine drone attacks, calls for end to ‘ridiculous’ war",https://nypost.com/2026/09/21/us-news/trump-says-russia-lost-control-of-its-diesel-oil-industry-after-ukraine-drone-attacks-calls-for-end-to-war/
86,2026-09-21-17-51-13 +0000,nypost,Trump will call out ‘ridiculous’ UN for claims US commits war crimes: Ambassador Waltz,https://nypost.com/2026/09/21/us-news/trump-will-call-out-ridiculous-un-for-claims-us-commits-war-crimes-ambassador-waltz/
86,2026-09-21-18-05-18 +0000,nypost,"Illinois Gov. JB Pritzker says he’s lost 80 pounds on GLP-1, sparking fresh talk of 2028 White House run",https://nypost.com/2026/09/21/us-news/illinois-gov-jb-pritzker-says-hes-lost-80-pounds-on-glp-1-sparking-fresh-talk-of-2028-white-house-run/
