score,pubdate,source,title,link
175,2026-07-06-17-42-00 +0000,wsj,"President Trump confirmed he called FIFA President Gianni Infantino and asked him to review U.S. striker Folarin Balogun’s suspension, a move that set off an uproar among soccer fans across the world",https://www.wsj.com/politics/policy/trump-confirms-he-asked-for-review-of-red-card-decision-a9f75498
145,2026-07-07-13-29-00 +0000,wsj,"Democratic Party leaders and close allies urged Graham Platner to quit the Maine Senate race, after a woman he had been romantically involved with publicly alleged that he sexually assaulted her",https://www.wsj.com/politics/policy/graham-platner-sexual-assault-allegation-83f0cca3
131,2026-07-07-07-33-41 +0000,nyt,Trump Wanted a U.S. Soccer Star to Play in the World Cup. FIFA Found a Way.,https://www.nytimes.com/2026/07/06/world/europe/fifa-trump-infantino-world-cup-red-card.html
116,2026-07-06-19-19-15 +0000,nyt,Trump Defends Asking FIFA to Review Folarin Balogun’s World Cup Ban,https://www.nytimes.com/2026/07/06/us/politics/trump-fifa-world-cup-balogun.html
116,2026-07-07-12-16-08 +0000,nyt,NATO Allies Will Try to Show Trump They Are Paying Up for Defense,https://www.nytimes.com/2026/07/07/world/europe/nato-defense-spending-trump-rutte.html
109,2026-07-07-04-57-22 +0000,nyt,Trump’s Intervention in Balogun’s World Cup Suspension Adds to Conflict With Europe,https://www.nytimes.com/2026/07/06/world/europe/balogun-red-card-fifa-belgium.html
107,2026-07-07-09-30-00 +0000,nypost,Trump to warn NATO countries against using ‘funny math’ on defense — as key allies struggle to do the minimum,https://nypost.com/2026/07/07/world-news/trump-to-warn-nato-countries-against-playing-funny-math-on-defense/
102,2026-07-06-15-09-25 +0000,nypost,Chuck Todd fumes that Trump ‘made the country’s birthday about Donald Trump’,https://nypost.com/2026/07/06/media/chuck-todd-fumes-that-trump-made-the-countrys-birthday-about-donald-trump/
100,2026-07-07-10-00-00 +0000,latimes,Swanson: Trump's World Cup meddling only made matters worse for rattled U.S. squad,https://www.latimes.com/sports/soccer/story/2026-07-07/trump-world-cup-meddling-us-eliminated-belgium
96,2026-07-06-21-38-03 +0000,nypost,"Trump’s face to appear on money, passports and cards — here’s all the places he’s branded as president",https://nypost.com/2026/07/06/us-news/trumps-face-to-appear-on-money-passports-and-cards-heres-all-the-places-hes-branded-as-president/
94,2026-07-06-22-30-20 +0000,nyt,Who Might Replace Graham Platner if He Drops Out of the Maine Senate Race?,https://www.nytimes.com/2026/07/06/us/politics/who-would-replace-graham-platner-maine.html
94,2026-07-06-23-17-04 +0000,nypost,Iranian loyalists vow to assassinate Trump during Ayatollah Khamenei’s funeral: ‘There will be blood’,https://nypost.com/2026/07/06/world-news/iranian-loyalists-vow-to-assassinate-trump-during-ayatollah-khameneis-funeral/
93,2026-07-07-08-00-00 +0000,cbc,NATO heads to Turkey hoping to avoid a Trump blow-up,https://www.cbc.ca/news/politics/trump-nato-summit-ankara-9.7260138?cmp=rss
92,2026-07-06-19-06-34 +0000,bbc,Trump confirms he asked Fifa to review Balogun ban,https://www.bbc.co.uk/sport/football/articles/c1myykx0gmxo?at_medium=RSS&at_campaign=rss
90,2026-07-07-10-49-02 +0000,nypost,Massive brawl breaks out inside FIFA Fanzone on National Mall during USMNT World Cup game,https://nypost.com/2026/07/07/sports/massive-brawl-breaks-out-inside-fifa-fanzone-on-washingtons-national-mall-during-usmnt-world-cup-game/
89,2026-07-06-19-13-46 +0000,wapo,Donald Trump Jr. joined Charlie Kirk’s family at key court hearing,https://www.washingtonpost.com/nation/2026/07/06/donald-trump-jr-joined-charlie-kirks-family-key-court-hearing/
87,2026-07-06-21-46-12 +0000,nypost,"Graham Platner bleeding support after rape allegation — Schumer, Khanna, Maine Dems and more call on embattled candidate to end Senate bid",https://nypost.com/2026/07/06/us-news/rep-ro-khanna-urges-platner-to-end-maine-senate-bid-after-rape-allegation/
86,2026-07-06-17-13-00 +0000,wsj,"What to know about ‘Trump Accounts,’ the new savings account for children that for the next few years come with $1,000 of seed money from the Treasury Department for newborns",https://www.wsj.com/personal-finance/trump-accounts-kids-explained-4b75b803
85,2026-07-07-13-47-57 +0000,nypost,Nigel Farage reveals he’s quitting parliament — but will run again in re-election: ‘I will fight to win’,https://nypost.com/2026/07/07/world-news/nigel-farage-reveals-hes-quitting-parliament-but-will-run-again-in-re-election-i-will-fight-to-win/
83,2026-07-06-16-03-33 +0000,nypost,Netanyahu pleads with Trump not to give Turkey F-35s ahead of Ankara NATO summit,https://nypost.com/2026/07/06/us-news/netanyahu-pleads-with-trump-not-to-give-turkey-f-35s-ahead-of-ankara-nato-summit/
80,2026-07-06-19-51-52 +0000,nypost,"Graham Platner’s ex Jenny Racicot accuses him of rape, says Maine Senate hopeful was ‘very drunk and wouldn’t take no for an answer’",https://nypost.com/2026/07/06/us-news/graham-platner-ex-accuses-him-of-rape-very-drunk-and-wouldnt-take-no-for-an-answer/
79,2026-07-06-21-19-24 +0000,nyt,President Rings Stock Market Opening Bell to Celebrate Trump Accounts,https://www.nytimes.com/2026/07/06/us/politics/trump-accounts-white-house-opening-bell-ceremony.html
79,2026-07-06-20-39-18 +0000,wapo,Did immigration drive up housing prices? Trump touts a draft Fed paper.,https://www.washingtonpost.com/business/2026/07/06/immigration-housing-costs-inside-fed-paper-trump-cited/
79,2026-07-07-07-07-29 +0000,bbc,'Overturn this' - Belgium taunt US and say Trump move fired them up,https://www.bbc.co.uk/sport/football/articles/c4gyj50450go?at_medium=RSS&at_campaign=rss
78,2026-07-07-10-01-11 +0000,nyt,Trump Expected to Tell Turkey He Is Ready to Restore Access to F-35 Jets,https://www.nytimes.com/2026/07/06/us/politics/trump-turkey-f35.html
78,2026-07-07-14-22-03 +0000,nypost,"Trump lifts defense sanctions on Turkey, clearing way to give Erdogan F-35s — despite GOP, Israeli opposition",https://nypost.com/2026/07/07/us-news/trump-lifts-defense-sanctions-on-turkey-clearing-way-to-give-erdogan-f-35s/
